,yad_no,view_cnt,count_train_log,count_train_label,count_test_log,total_room_cnt,wid_cd,ken_cd,lrg_cd,sml_cd,rate1,rate2,train_last_count,bus_le
3958,3959,1.0,11.0,9.0,29.0,60.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,449c52ef581d5f9ef311189469a0520e,f76e14a3f2ebd4c7efd873fe9b5a02fd,0.9047619047619048,1.8571428571428572,11,ビジネス
3959,3960,0.0,1.0,0.0,0.0,34.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,e2034d4f2fbe0874f8ac58f6f111f182,086904b20a91b5471cf9a27ed5f6e269,0.9090909090909091,0.9090909090909091,1,0
3960,3961,1.9615384615384615,55.0,26.0,50.0,98.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,0a8555dafe4b6da82bee018d2d02ec2d,b6cfe26a78aad8e53369a78a1cbd5089,0.5538461538461539,0.9230769230769231,29,観光
3961,3962,1.0,3.0,4.0,10.0,30.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,4c15ebef952ecc295e6e0d8f8a87609b,82aecd5f92f101a1a09271da09e6020d,1.0769230769230769,1.5384615384615385,3,ビジネス
3962,3963,1.0,2.0,2.0,4.0,14.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,3db7301525fb3bc026edf7846eae7827,b8a4aaa1954614dee2ed2422b6b670bd,1.0,1.1666666666666667,2,ビジネス
3963,3964,1.3333333333333333,3.0,3.0,0.0,62.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,b780be7838f690e2e24aeb5dd4abf96c,f1014f3dbe581b6857c312da2e10411e,1.0,0.7692307692307693,2,観光ミドル
3964,3965,1.3461538461538463,29.0,26.0,0.0,188.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,d5033a3a12e84a627c5714e0e7118c80,33b23f624be6779414cc2a5b0dd292ac,0.9230769230769231,0.2564102564102564,22,観光ミドル
3965,3966,1.2,4.0,5.0,1.0,73.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,52d0a7d917cc19ddf5e0ee208f0acfed,5423b90b9624bbb2b47ce18b63fb9a82,1.0714285714285714,0.7857142857142857,3,ビジネスミドル
3966,3967,1.2,3.0,5.0,9.0,15.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,a52a65a7a9bf3158be731eb74a480b7d,50d9ea34d187d882e980ae8c4ef50065,1.1538461538461537,1.4615384615384615,2,ビジネスミドル
3967,3968,1.6,18.0,10.0,16.0,73.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,41e20110b38f12685f99925bdc7001f8,b3d6adda3c75ca4afe47e4f3ed42960f,0.7142857142857143,0.9285714285714286,10,観光
3968,3969,1.62,84.0,50.0,52.0,50.0,3300cf6f774b7c6a5807110f244cbc21,689cf8289e7ea0b2eef1b017dcdfe8de,e54606f6f2083175c67d9c20ca986968,b568e5a2e25b23de9cb46e3543059ca5,0.6382978723404256,0.6595744680851063,50,観光
3969,3970,1.3888888888888888,33.0,18.0,22.0,55.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,bd8d1bf721709acd4d911c6661326ad8,161cb090b26b57bbeba9486c770222c9,0.6511627906976745,0.7441860465116279,20,観光ミドル
3970,3971,1.2727272727272727,23.0,22.0,15.0,67.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,0a2df87481535eb1918553c82d47f493,fa672d3370e4e61cf26281451fc71d17,0.9696969696969697,0.7575757575757576,16,ビジネスミドル
3971,3972,1.4324324324324325,49.0,37.0,90.0,160.0,f0112abf369fb03cdc5f5309300913da,ade0e32ad9713b41613b242ba618f776,be0d7b5c5609df2a03a058d059ffffd0,b789bfdffca6a07f08ca577fa108f99a,0.7966101694915254,1.694915254237288,33,観光ミドル
3972,3973,1.4230769230769231,23.0,26.0,41.0,96.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,9d6a46da05976cab8ac2b8583215c665,4a4c8d9d06f3838ea707df3f8317186d,1.0909090909090908,1.5454545454545454,14,観光ミドル
3973,3974,0.0,1.0,0.0,0.0,32.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,24ae0053530b40304bfb86dff180dfe8,6c16395d3ba651be7f9dfc8f4b8b9ce4,0.9090909090909091,0.9090909090909091,1,0
3974,3975,1.0,6.0,1.0,0.0,29.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,e8b0d300c47a0055e1301fe28d1806bd,5a18c16bd49d3a0d865884a6a654d2a7,0.6875,0.625,6,ビジネス
3975,3976,1.3333333333333333,12.0,3.0,5.0,21.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,472b1471583c7b8e54fb2734d3f62005,5f9ec20e1046360b113740856a8cdeb4,0.5909090909090909,0.6818181818181818,11,観光ミドル
3976,3977,1.2608695652173914,36.0,46.0,30.0,306.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,b31fe5b353c0258f2da3a3bb8e2ce9fc,2d18a3cbadda36a6b4fa12bdf3feaac4,1.2173913043478262,0.8695652173913043,25,ビジネスミドル
3977,3978,1.5789473684210527,29.0,19.0,27.0,74.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,41e20110b38f12685f99925bdc7001f8,b5262546f8e702174cc2f761980e056c,0.7435897435897436,0.9487179487179487,21,観光
3978,3979,1.3125,52.0,48.0,14.0,126.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,b94b1624f29aceb6511babed280db4d7,8cb854e17cd42e2b44f0c603da4608d4,0.9354838709677419,0.3870967741935484,37,観光ミドル
3979,3980,1.2142857142857142,22.0,14.0,3.0,32.0,e9316013ee1b03f4525fe361c46ce9c5,517061b8165aa6370d9025951a64aa52,5292f57c6ffd072df5730686ecc62fa9,8a04ba33486c0b326fa0c795922a14d9,0.75,0.40625,19,ビジネスミドル
3980,3981,1.0,2.0,1.0,3.0,12.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,93d3494bd6801de9540305511d666e68,43632fe5f0c23f7ed50c698a44f0480f,0.9166666666666666,1.0833333333333333,2,ビジネス
3981,3982,1.3333333333333333,11.0,6.0,6.0,35.0,c312e07b7a5d456d53a5b00910a336e1,a1b872e7729b0fa33e1099288384588a,b335e31aaae2ea7afcf6220fcf7b84be,30e4ee82595c5d3fe2a691efaf23e1e3,0.7619047619047619,0.7619047619047619,9,観光ミドル
3982,3983,1.3793103448275863,40.0,29.0,26.0,58.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,1901d232bcf0208808cfa9469c95eff6,aa089cd4f2eb0fa19b3b13c346c22417,0.78,0.72,28,観光ミドル
3983,3984,1.5483870967741935,48.0,31.0,62.0,92.0,43875109d1dab93592812c50d18270a7,3b09a7ce9934c00fd266f9cf246308d1,c0e203c17b3a418d089e96aac011d1a1,991bd5d1842a4934e42fb45e2d46e009,0.7068965517241379,1.2413793103448276,34,観光
3984,3985,1.0,6.0,7.0,3.0,27.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,e5cfcc0a43c82072aca11628ff0add53,20ad8785a30f125bee5a8a325782ab06,1.0625,0.8125,6,ビジネス
3985,3986,1.4,28.0,25.0,9.0,150.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,635c5a2ca1ce591d4407f8b80d4b4a25,0227b50088e51090439b6a2ea1c78e3a,0.9210526315789473,0.5,18,観光ミドル
3986,3987,1.5862068965517242,40.0,29.0,53.0,44.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,93d3494bd6801de9540305511d666e68,43632fe5f0c23f7ed50c698a44f0480f,0.78,1.26,27,観光
3987,3988,1.5045871559633028,236.0,218.0,161.0,438.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,449c52ef581d5f9ef311189469a0520e,f76e14a3f2ebd4c7efd873fe9b5a02fd,0.926829268292683,0.6951219512195121,152,観光
3988,3989,0.0,2.0,0.0,0.0,69.0,f0112abf369fb03cdc5f5309300913da,470fa9ac04f80c7e13db398668e124bf,ec7a53281bcedd008a7baf547a5c4f4e,83e662f358c404631d16491411868fa1,0.8333333333333334,0.8333333333333334,2,0
3989,3990,0.0,1.0,0.0,0.0,9.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,bd351c18d73441f048e11ac9b096b1cb,6b2f1db7e5052fcdc401645b36f7109d,0.9090909090909091,0.9090909090909091,1,0
3990,3991,1.8923076923076922,112.0,65.0,93.0,,c312e07b7a5d456d53a5b00910a336e1,a738e67265697437a33258b3ded0f813,efa89f059010a5d3cdc9fcc6ca8ba0ad,4a7118c6d1dcc22c7a9239569173e174,0.6147540983606558,0.8442622950819673,60,観光
3991,3992,1.5,5.0,4.0,1.0,29.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,a40528069c074f285d19ac620595238b,a7c0a865e0a97ae39525606cd66e4436,0.9333333333333333,0.7333333333333333,3,観光
3992,3993,1.25,2.0,4.0,0.0,15.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,2e35ef11a402c4687ced0fde49e628ea,1e011cd809001193eb57ad8fcec3b67d,1.1666666666666667,0.8333333333333334,1,ビジネスミドル
3993,3994,1.368421052631579,24.0,19.0,33.0,40.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,386458868487abfe07a5c994c847972c,3597cc1635379f967d49bcda085e3eb7,0.8529411764705882,1.2647058823529411,18,観光ミドル
3994,3995,2.0,3.0,1.0,2.0,9.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,810e85dbd8a7e759dd1740ac2b05dcb9,120f269ed55daaadc7b670aea2cfe2e6,0.8461538461538461,0.9230769230769231,2,観光
3995,3996,1.3333333333333333,8.0,6.0,7.0,20.0,e9316013ee1b03f4525fe361c46ce9c5,84efa50e52f9b471c95bfc3b21b854ad,4fb47d72f8b9c265972f313d078af75f,b9239644cfdafa0335efcd266d6426a1,0.8888888888888888,0.9444444444444444,6,観光ミドル
3996,3997,1.0,2.0,1.0,1.0,114.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,a35acfcbed4fcd70d7cba2a7971948b1,921539a167cface631fe33a3a0722282,0.9166666666666666,0.9166666666666666,2,ビジネス
3997,3998,1.3333333333333333,4.0,3.0,0.0,27.0,321b69d5eec98fe6253e26b86058e6a9,39c3eb151762dd35cf50e8bde404ae74,ef4accaed5974fd09e429a1901457578,9fbbf71e784c6b49e4244cde0a944c22,0.9285714285714286,0.7142857142857143,3,観光ミドル
3998,3999,1.206896551724138,20.0,29.0,34.0,255.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,d20208936fbd81f6d2883949144ae3e1,394a5403d8c5d0209acfe4181e49e3fe,1.3,1.4666666666666666,13,ビジネスミドル
3999,4000,1.0,1.0,2.0,0.0,,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,e5209248583acc5221ea55393b12af0e,39e8e5114bc3e7335eb1d8db79bff07f,1.0909090909090908,0.9090909090909091,1,ビジネス
4000,4001,1.2727272727272727,26.0,33.0,46.0,107.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,87e2640935363c777a2798f21e7d263d,a4fefbc91f18b52034ad4a6990cb33ef,1.1944444444444444,1.5555555555555556,19,ビジネスミドル
4001,4002,1.25,65.0,16.0,25.0,32.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,2e35ef11a402c4687ced0fde49e628ea,1e011cd809001193eb57ad8fcec3b67d,0.3466666666666667,0.4666666666666667,57,ビジネスミドル
4002,4003,1.2777777777777777,22.0,18.0,22.0,41.0,d86102dd9c232bade9a97dccad40df48,7d76599bd27ff9e7823b2b1323ca763e,c5fe8848b6ab39b040cdb3668aea9433,b3eab50ccf6ffb51c37d36ee384abfbf,0.875,1.0,16,ビジネスミドル
4003,4004,1.7086614173228347,155.0,127.0,102.0,81.0,321b69d5eec98fe6253e26b86058e6a9,0745a2107686fcb724892ce52f19d02e,bd9ca9b95bfc526f6ae521d5f4442362,b731123b3a8076d95f7e7bc72ccb1755,0.8303030303030303,0.6787878787878788,75,観光
4004,4005,1.0,2.0,1.0,0.0,20.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,f88c8aaa9860cae5d785a6a82498afa5,eef688aa568fe0b6ae90da12f91c8827,0.9166666666666666,0.8333333333333334,2,ビジネス
4005,4006,1.3506493506493507,78.0,77.0,13.0,165.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,b94b1624f29aceb6511babed280db4d7,8cb854e17cd42e2b44f0c603da4608d4,0.9886363636363636,0.26136363636363635,58,観光ミドル
4006,4007,1.375,13.0,8.0,17.0,32.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,e5209248583acc5221ea55393b12af0e,39e8e5114bc3e7335eb1d8db79bff07f,0.782608695652174,1.173913043478261,10,観光ミドル
4007,4008,1.5,18.0,4.0,10.0,300.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,6d2a4869edc798c507684035bb015bfe,e4eb631462db5093a396b89a268d8b29,0.5,0.7142857142857143,16,観光
4008,4009,1.125,6.0,8.0,4.0,,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,9ace73b069445f675a2cc6a25fecadb4,db1e15e9d3097182efea89c696e79532,1.125,0.875,5,ビジネスミドル
4009,4010,1.5161290322580645,33.0,31.0,0.0,257.0,c312e07b7a5d456d53a5b00910a336e1,3acaaea4dab8892b5c9832f1b32f9448,5ee1b4053694332966bf860ed73628fb,723591060b52c330e2bd8818376213af,0.9534883720930233,0.23255813953488372,21,観光
4010,4011,1.3333333333333333,5.0,3.0,2.0,39.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,63083678169dddaf76ddb92c6c6fdf65,33bfe292401fc7f99b8b9831a71f61ee,0.8666666666666667,0.8,4,観光ミドル
4011,4012,1.5454545454545454,26.0,22.0,11.0,66.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,c8f463cd1f2a969f4ab00e1c4784daf8,6e2ede8c1d95f86ed6d6e1b5145b7370,0.8888888888888888,0.5833333333333334,14,観光
4012,4013,1.5185185185185186,30.0,27.0,21.0,,e9316013ee1b03f4525fe361c46ce9c5,a83f1272a366ddf7ae1dd11e62ea94f1,9d99b83fd36a1d98326bc10b00c9aaa2,d647aa416eadc6fa94f0f9cbdd2fc4d9,0.925,0.775,19,観光
4013,4014,1.564516129032258,89.0,62.0,83.0,119.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,989ce3ae2fc5f1649bd10e05917a27f8,ed85e7b17b271de96e7e22ab2bff4aa7,0.7272727272727273,0.9393939393939394,57,観光
4014,4015,1.0,2.0,1.0,7.0,21.0,f0112abf369fb03cdc5f5309300913da,470fa9ac04f80c7e13db398668e124bf,ec7a53281bcedd008a7baf547a5c4f4e,83e662f358c404631d16491411868fa1,0.9166666666666666,1.4166666666666667,2,ビジネス
4015,4016,1.3333333333333333,3.0,3.0,2.0,8.0,321b69d5eec98fe6253e26b86058e6a9,a2b54b288d51bb19085ed1d99c428397,946696ebe51c948294fca92c0d31d83e,04b377d498d501fa55b59249c5adb1ef,1.0,0.9230769230769231,2,観光ミドル
4016,4017,1.0,7.0,2.0,1.0,20.0,321b69d5eec98fe6253e26b86058e6a9,a2b54b288d51bb19085ed1d99c428397,f227ad5a9f2ade0b8c3c9d676b693ec4,43bd0e0dab082090ff7acc3f6138d6f6,0.7058823529411765,0.6470588235294118,7,ビジネス
4017,4018,1.0,4.0,3.0,0.0,64.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,53990961d5141c807d742c6b3ca398ad,0.9285714285714286,0.7142857142857143,4,ビジネス
4018,4019,1.5555555555555556,45.0,36.0,18.0,95.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,1949c8b055b9d70b4ac16eb7b046b236,18de7ad118a65e8f3e8d4404008c1f0c,0.8363636363636363,0.509090909090909,29,観光
4019,4020,1.7849462365591398,166.0,93.0,63.0,214.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,810a15fb99b13cded44cc30ccf6f61a8,5640dd2cb3b5fac32f1241f0fd75cc5a,0.5852272727272727,0.4147727272727273,95,観光
4020,4021,1.2285714285714286,42.0,35.0,0.0,26.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d153c8fd78bfad6faadf8e769e5cb314,93bb8a3bdcfb298251b12efa3067d44f,0.8653846153846154,0.19230769230769232,34,ビジネスミドル
4021,4022,1.0,0.0,1.0,0.0,88.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,d5033a3a12e84a627c5714e0e7118c80,33b23f624be6779414cc2a5b0dd292ac,1.1,1.0,0,ビジネス
4022,4023,1.3829787234042554,59.0,47.0,50.0,121.0,321b69d5eec98fe6253e26b86058e6a9,0745a2107686fcb724892ce52f19d02e,5f6ef5263d833db9eb585c0b685e6817,749baed21736073c6b7b624cc76932ea,0.8260869565217391,0.8695652173913043,40,観光ミドル
4023,4024,1.6,27.0,15.0,8.0,50.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,8945cbc9f218eb1b04f4d4fa052eedb5,0add1dfa772542a1c058fe653f0de5ac,0.6756756756756757,0.4864864864864865,18,観光
4024,4025,1.1818181818181819,11.0,11.0,16.0,65.0,321b69d5eec98fe6253e26b86058e6a9,0745a2107686fcb724892ce52f19d02e,8b587caa3deb682cdd723480bae96ac7,eba1a91c9c6c06c1c1328cd017a8dcde,1.0,1.2380952380952381,9,ビジネスミドル
4025,4026,1.1666666666666667,20.0,18.0,24.0,196.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,8945cbc9f218eb1b04f4d4fa052eedb5,0add1dfa772542a1c058fe653f0de5ac,0.9333333333333333,1.1333333333333333,17,ビジネスミドル
4026,4027,0.0,1.0,0.0,4.0,16.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,1135aa8cfd453083810cf2960c66e0aa,7379eee2366f32ae20ab022e5f754e1e,0.9090909090909091,1.2727272727272727,1,0
4027,4028,1.5263157894736843,44.0,19.0,26.0,97.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,1476be8d946a74a280b6b980fd17c6a7,facb53a2c81e2909b4666e25c97153de,0.5370370370370371,0.6666666666666666,26,観光
4028,4029,1.0,4.0,4.0,8.0,30.0,c312e07b7a5d456d53a5b00910a336e1,3acaaea4dab8892b5c9832f1b32f9448,5ee1b4053694332966bf860ed73628fb,723591060b52c330e2bd8818376213af,1.0,1.2857142857142858,4,ビジネス
4029,4030,1.0,2.0,1.0,1.0,83.0,e9316013ee1b03f4525fe361c46ce9c5,c71d257a01a8092eddf53c9f67705866,5220940f346a068451afebf935cdce53,de08c3cb193d3342899d150be33bd1f2,0.9166666666666666,0.9166666666666666,2,ビジネス
4030,4031,1.3,41.0,30.0,30.0,24.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,4743dbe9e9bfb95b0868958e954b7f6a,1ac28985550f1e909166ee0933db8f68,0.7843137254901961,0.7843137254901961,31,観光ミドル
4031,4032,1.2,26.0,25.0,7.0,108.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,133163b5565940a622874ab221a584a4,df0050b289f87b174eed50e685d12370,0.9722222222222222,0.4722222222222222,21,ビジネスミドル
4032,4033,0.0,4.0,0.0,0.0,108.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,9ccc341413e935a914a1ded367b8f80e,0.7142857142857143,0.7142857142857143,4,0
4033,4034,1.3846153846153846,47.0,13.0,0.0,136.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,e2034d4f2fbe0874f8ac58f6f111f182,086904b20a91b5471cf9a27ed5f6e269,0.40350877192982454,0.17543859649122806,40,観光ミドル
4034,4035,1.3333333333333333,3.0,3.0,4.0,9.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d1f61a5308434688b2d6fb7cdce84ea2,5e59cb1cb29ddcdf9bc1a8b56a4407a2,1.0,1.0769230769230769,2,観光ミドル
4035,4036,1.28,62.0,50.0,59.0,72.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,d20208936fbd81f6d2883949144ae3e1,394a5403d8c5d0209acfe4181e49e3fe,0.8333333333333334,0.9583333333333334,48,ビジネスミドル
4036,4037,1.4408602150537635,122.0,93.0,34.0,187.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,aabf8b3cf6414702adfda5532705759a,da32f7dee35dbf732876e93f9cff9829,0.7803030303030303,0.3333333333333333,80,観光ミドル
4037,4038,1.2222222222222223,9.0,9.0,33.0,118.0,321b69d5eec98fe6253e26b86058e6a9,39c3eb151762dd35cf50e8bde404ae74,ef4accaed5974fd09e429a1901457578,ecc4ed098f3eba89d0cd6234a27922dc,1.0,2.263157894736842,7,ビジネスミドル
4038,4039,1.36,31.0,25.0,7.0,92.0,f0112abf369fb03cdc5f5309300913da,470fa9ac04f80c7e13db398668e124bf,ec7a53281bcedd008a7baf547a5c4f4e,83e662f358c404631d16491411868fa1,0.8536585365853658,0.4146341463414634,23,観光ミドル
4039,4040,1.4482758620689655,79.0,58.0,41.0,111.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,9d6a46da05976cab8ac2b8583215c665,4a4c8d9d06f3838ea707df3f8317186d,0.7640449438202247,0.5730337078651685,53,観光ミドル
4040,4041,2.0,2.0,1.0,0.0,3.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,e10197d2b1934736e616dea3e180fbb9,c73b518535a3fd64744044a7aa8507de,0.9166666666666666,0.8333333333333334,1,観光
4041,4042,1.2881355932203389,73.0,59.0,28.0,183.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,b31fe5b353c0258f2da3a3bb8e2ce9fc,2d18a3cbadda36a6b4fa12bdf3feaac4,0.8313253012048193,0.4578313253012048,57,観光ミドル
4042,4043,0.0,7.0,0.0,6.0,27.0,3300cf6f774b7c6a5807110f244cbc21,689cf8289e7ea0b2eef1b017dcdfe8de,8b712435430a6875839a6c3b5a40b008,2dfac18c3e1cecf9c3b0b90b5caa3437,0.5882352941176471,0.9411764705882353,7,0
4043,4044,1.0,4.0,6.0,1.0,67.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,985387113a5ef05e4e4c1f4720b3624c,168562f6e4aff482fc88c4ed2aae1a73,1.1428571428571428,0.7857142857142857,4,ビジネス
4044,4045,1.125,26.0,16.0,14.0,88.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d91d5d5ccafec0ee0ec2941caac895ce,a4eca68b32edf1b198f72469eaac120b,0.7222222222222222,0.6666666666666666,24,ビジネスミドル
4045,4046,2.0,1.0,1.0,0.0,,321b69d5eec98fe6253e26b86058e6a9,0745a2107686fcb724892ce52f19d02e,c97815f29b346883f106b99d8aa50149,8eb50edefec2596653971e818cd4562b,1.0,0.9090909090909091,0,観光
4046,4047,1.0,3.0,2.0,7.0,26.0,46e33861f921c3e38b81998fbf283f01,83522288daa2f3a0010f79df27c38ea5,0ded95208aa971e5ced9b81f6f97fd5b,01eeec17159ea4c98a60455cb2e237d8,0.9230769230769231,1.3076923076923077,3,ビジネス
4047,4048,1.2727272727272727,22.0,11.0,16.0,26.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,8945cbc9f218eb1b04f4d4fa052eedb5,0add1dfa772542a1c058fe653f0de5ac,0.65625,0.8125,17,ビジネスミドル
4048,4049,1.3333333333333333,58.0,48.0,35.0,112.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d153c8fd78bfad6faadf8e769e5cb314,1735c7f1d1893037dcf11d40c3d90b96,0.8529411764705882,0.6617647058823529,44,観光ミドル
4049,4050,1.25,9.0,4.0,0.0,41.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,d5033a3a12e84a627c5714e0e7118c80,748d9b1f0f1b7d40d86e62412b275d40,0.7368421052631579,0.5263157894736842,8,ビジネスミドル
4050,4051,1.4285714285714286,26.0,21.0,22.0,65.0,d86102dd9c232bade9a97dccad40df48,acb04522bdbc0582bf16a6a97567cc27,2fc4aaf5b6878e1a8d25ebcee394cf58,caf378e15220b7ec01000b72cfc836eb,0.8611111111111112,0.8888888888888888,17,観光ミドル
4051,4052,1.0975609756097562,37.0,41.0,58.0,217.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,e5cfcc0a43c82072aca11628ff0add53,1a0132cb9c2c6dd3e3b616009d6d6503,1.0851063829787233,1.446808510638298,33,ビジネスミドル
4052,4053,1.3013698630136987,110.0,73.0,11.0,221.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,52d0a7d917cc19ddf5e0ee208f0acfed,5423b90b9624bbb2b47ce18b63fb9a82,0.6916666666666667,0.175,87,観光ミドル
4053,4054,1.3333333333333333,16.0,12.0,18.0,63.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,e4fe3adf995513598a9272929559bc35,2fb1f3eefbe276774a8a3911bcc7e767,0.8461538461538461,1.0769230769230769,12,観光ミドル
4054,4055,1.4,7.0,5.0,3.0,,c312e07b7a5d456d53a5b00910a336e1,3acaaea4dab8892b5c9832f1b32f9448,84e1a778ed49e76efd1d17e3eb88658c,de605258b7d5a1af3b4d4f0184c60e6c,0.8823529411764706,0.7647058823529411,5,観光ミドル
4055,4056,2.2950819672131146,120.0,61.0,65.0,229.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,a35acfcbed4fcd70d7cba2a7971948b1,921539a167cface631fe33a3a0722282,0.5461538461538461,0.5769230769230769,51,観光
4056,4057,1.8571428571428572,24.0,14.0,43.0,79.0,d86102dd9c232bade9a97dccad40df48,7d76599bd27ff9e7823b2b1323ca763e,15753c7770979d34aed120ad76883188,51c56ede983f4501636378a731163489,0.7058823529411765,1.5588235294117647,13,観光
